@relation census_train

@attribute age numeric
@attribute workclass { Private, Self-emp-not-inc, Self-emp-inc, Federal-gov, Local-gov, State-gov, Without-pay, Never-worked, ? }
@attribute education-num numeric
@attribute marital-status { Married-civ-spouse, Divorced, Never-married, Separated, Widowed, Married-spouse-absent, Married-AF-spouse }
@attribute occupation { Tech-support, Craft-repair, Other-service, Sales, Exec-managerial, Prof-specialty, Handlers-cleaners, Machine-op-inspct, Adm-clerical, Farming-fishing, Transport-moving, Priv-house-serv, Protective-serv, Armed-Forces, ? }
@attribute race { White, Asian-Pac-Islander, Amer-Indian-Eskimo, Other, Black }
@attribute sex { Female, Male }
@attribute capital-gainB numeric
@attribute hours-per-week numeric
@attribute native-country { United-States, Cambodia, England, Puerto-Rico, Canada, Germany, Outlying-US(Guam-USVI-etc), India, Japan, Greece, South, China, Cuba, Iran, Honduras, Philippines, Italy, Poland, Jamaica, Vietnam, Mexico, Portugal, Ireland, France, Dominican-Republic, Laos, Ecuador, Taiwan, Haiti, Columbia, Hungary, Guatemala, Nicaragua, Scotland, Thailand, Yugoslavia, El-Salvador, Trinadad&Tobago, Peru, Hong, Holand-Netherlands, ? }
@attribute target { 1, 0 }

@data
37,Private,10,Divorced,Craft-repair,White,Female,0,40,United-States,1
28,Private,10,Divorced,Machine-op-inspct,Black,Female,0,25,United-States,1
30,Private,9,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,0,35,?,1
34,Local-gov,13,Married-civ-spouse,Protective-serv,White,Male,0,40,United-States,0
29,Local-gov,10,Never-married,Handlers-cleaners,White,Male,0,50,United-States,1
48,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,White,Male,0,60,United-States,0
37,Private,10,Married-civ-spouse,Sales,White,Male,0,48,United-States,0
48,Private,12,Divorced,Exec-managerial,White,Female,0,40,England,1
32,Federal-gov,9,Never-married,Other-service,Black,Male,0,40,United-States,1
76,Private,14,Married-civ-spouse,Exec-managerial,White,Male,0,40,United-States,0
44,Private,13,Married-civ-spouse,Exec-managerial,White,Male,1,60,United-States,0
47,Self-emp-not-inc,14,Never-married,Prof-specialty,White,Female,0,50,United-States,1
20,Private,10,Never-married,Tech-support,White,Female,0,40,United-States,1
29,Private,9,Never-married,Craft-repair,White,Male,0,40,United-States,1
32,Self-emp-inc,9,Married-civ-spouse,Craft-repair,White,Male,1,40,United-States,0
17,?,6,Never-married,?,White,Female,1,32,United-States,1
30,Private,7,Never-married,Handlers-cleaners,White,Male,0,40,United-States,1
31,Local-gov,9,Never-married,Adm-clerical,White,Female,0,40,United-States,1
42,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,40,United-States,1
24,Private,13,Never-married,Sales,White,Male,0,40,United-States,1
43,Private,6,Married-civ-spouse,Transport-moving,White,Male,0,40,Yugoslavia,1
56,Self-emp-not-inc,9,Married-civ-spouse,Other-service,White,Male,0,50,Canada,0
28,Private,10,Married-civ-spouse,Sales,White,Female,0,25,United-States,1
36,Private,9,Never-married,Machine-op-inspct,White,Female,0,40,United-States,1
53,Private,5,Married-civ-spouse,Handlers-cleaners,White,Male,0,50,United-States,1
22,Self-emp-not-inc,10,Never-married,Sales,Black,Male,1,55,United-States,0
49,Local-gov,11,Married-civ-spouse,Craft-repair,Black,Male,0,40,United-States,0
71,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,White,Male,0,10,United-States,1
34,Private,6,Married-civ-spouse,Craft-repair,White,Male,0,40,United-States,1
21,Private,10,Never-married,Other-service,White,Female,0,40,United-States,1
40,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,60,United-States,1
30,Private,13,Never-married,Exec-managerial,Black,Male,0,40,Germany,1
29,State-gov,13,Married-civ-spouse,Prof-specialty,White,Male,0,50,United-States,0
19,Private,10,Never-married,Other-service,Black,Male,0,35,United-States,1
45,Private,11,Married-civ-spouse,Craft-repair,White,Male,0,38,United-States,0
20,Private,10,Never-married,Adm-clerical,White,Female,0,28,United-States,1
31,Private,12,Married-civ-spouse,Adm-clerical,White,Male,0,40,United-States,0
35,?,9,Married-civ-spouse,?,White,Male,0,40,United-States,1
39,Private,10,Divorced,Craft-repair,White,Male,0,40,United-States,1
28,Private,12,Never-married,Sales,White,Female,0,60,United-States,1
24,Private,9,Never-married,Other-service,White,Female,0,40,United-States,1
38,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,0,35,United-States,1
37,Private,13,Married-civ-spouse,Sales,White,Male,0,50,United-States,1
46,Private,12,Divorced,Tech-support,Black,Female,0,36,United-States,1
38,Federal-gov,14,Married-civ-spouse,Prof-specialty,White,Male,0,40,Iran,0
43,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,0,60,United-States,1
27,Private,11,Married-civ-spouse,Adm-clerical,White,Female,0,35,United-States,1
20,Private,10,Never-married,Sales,White,Male,0,20,United-States,1
19,Private,10,Never-married,Adm-clerical,White,Female,0,15,United-States,1
61,Self-emp-inc,9,Married-civ-spouse,Craft-repair,White,Male,0,40,United-States,1
27,Private,10,Never-married,Sales,White,Female,0,40,United-States,1
29,Private,9,Never-married,Other-service,Black,Female,0,40,United-States,1
45,Private,11,Never-married,Prof-specialty,White,Female,0,40,United-States,0
70,Private,10,Never-married,Tech-support,White,Male,0,40,United-States,1
31,Private,9,Never-married,Transport-moving,Black,Female,0,30,United-States,1
74,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,White,Male,0,12,United-States,0
36,Private,9,Widowed,Other-service,White,Female,0,24,United-States,1
64,Private,7,Married-civ-spouse,Craft-repair,White,Male,0,40,United-States,1
43,?,10,Divorced,?,White,Female,0,40,United-States,1
47,Local-gov,10,Divorced,Adm-clerical,White,Female,0,38,Mexico,1
34,Private,9,Never-married,Adm-clerical,White,Female,0,40,United-States,1
33,Private,13,Never-married,Exec-managerial,Asian-Pac-Islander,Female,0,40,Philippines,1
21,Private,9,Never-married,Craft-repair,White,Male,0,35,United-States,1
52,?,9,Divorced,?,White,Male,0,45,United-States,0
48,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,46,United-States,1
23,Private,13,Never-married,Handlers-cleaners,White,Male,0,40,United-States,1
71,Self-emp-not-inc,10,Separated,Sales,Black,Male,0,2,United-States,1
29,Private,9,Divorced,Craft-repair,White,Male,0,60,United-States,1
42,Private,13,Separated,Other-service,Black,Male,0,50,United-States,1
68,?,2,Divorced,?,White,Female,0,20,United-States,1
42,Private,10,Married-civ-spouse,Sales,White,Male,0,50,United-States,0
44,Self-emp-inc,14,Divorced,Exec-managerial,Asian-Pac-Islander,Female,0,40,United-States,1
28,Private,9,Never-married,Exec-managerial,Asian-Pac-Islander,Female,0,40,England,1
45,Self-emp-not-inc,14,Married-civ-spouse,Sales,White,Male,0,40,United-States,0
36,Private,10,Divorced,Other-service,White,Female,0,40,Mexico,1
39,Federal-gov,12,Never-married,Exec-managerial,White,Male,0,42,United-States,1
46,State-gov,14,Widowed,Protective-serv,White,Male,0,40,United-States,1
18,Private,7,Never-married,Handlers-cleaners,White,Male,0,16,United-States,1
66,Local-gov,11,Widowed,Prof-specialty,White,Female,0,20,United-States,1
29,Private,15,Never-married,Prof-specialty,Asian-Pac-Islander,Male,0,55,United-States,1
28,State-gov,9,Married-civ-spouse,Protective-serv,White,Male,0,40,United-States,1
51,Private,10,Married-civ-spouse,Sales,White,Male,0,40,United-States,0
27,Private,13,Never-married,Craft-repair,White,Male,0,50,United-States,1
28,State-gov,13,Married-civ-spouse,Prof-specialty,White,Male,0,40,United-States,0
27,Private,9,Married-spouse-absent,Sales,White,Female,0,25,United-States,1
21,Private,9,Never-married,Craft-repair,Black,Male,0,40,United-States,1
34,Private,9,Never-married,Handlers-cleaners,Black,Male,0,40,United-States,1
18,Private,9,Never-married,Other-service,White,Male,0,12,United-States,1
33,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,65,United-States,1
44,Local-gov,10,Married-civ-spouse,Exec-managerial,Black,Male,0,38,United-States,0
43,Private,10,Divorced,Adm-clerical,White,Female,0,40,United-States,1
35,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,White,Male,0,40,United-States,1
40,Private,4,Married-civ-spouse,Machine-op-inspct,White,Male,0,40,Mexico,0
37,Private,10,Divorced,Adm-clerical,Black,Female,0,37,United-States,1
34,Private,9,Married-civ-spouse,Adm-clerical,Black,Male,0,40,United-States,1
41,Self-emp-not-inc,13,Divorced,Exec-managerial,White,Female,0,40,United-States,1
53,?,13,Divorced,?,White,Female,0,50,United-States,1
31,Private,14,Married-civ-spouse,Prof-specialty,White,Female,0,50,United-States,1
58,State-gov,16,Married-civ-spouse,Prof-specialty,White,Male,0,1,United-States,0
38,Private,10,Divorced,Machine-op-inspct,Black,Female,0,28,United-States,1
24,Private,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,40,United-States,1
41,Local-gov,13,Married-civ-spouse,Craft-repair,Black,Male,0,40,United-States,1
47,Private,10,Married-civ-spouse,Tech-support,White,Male,0,45,United-States,1
41,Federal-gov,13,Married-civ-spouse,Tech-support,White,Male,0,24,United-States,1
23,Private,3,Married-civ-spouse,Transport-moving,White,Male,0,40,Mexico,1
36,Private,10,Divorced,Craft-repair,White,Male,0,40,United-States,1
40,Federal-gov,14,Never-married,Exec-managerial,White,Female,1,55,United-States,0
35,Private,14,Married-civ-spouse,Prof-specialty,White,Male,1,40,United-States,0
24,Self-emp-not-inc,9,Never-married,Sales,White,Male,0,40,United-States,1
26,Private,14,Never-married,Prof-specialty,White,Female,0,40,United-States,1
19,?,9,Never-married,?,White,Male,0,40,Italy,1
51,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,50,United-States,0
42,Local-gov,10,Never-married,Prof-specialty,White,Female,0,40,United-States,1
37,State-gov,9,Divorced,Adm-clerical,White,Female,0,35,United-States,1
18,Private,7,Never-married,Sales,White,Female,0,40,United-States,1
36,Private,13,Married-civ-spouse,Other-service,Black,Male,1,36,United-States,0
35,Private,9,Divorced,Craft-repair,White,Male,0,60,United-States,1
58,Self-emp-inc,9,Married-civ-spouse,Sales,White,Female,1,35,United-States,0
17,Private,7,Never-married,Sales,White,Female,0,12,United-States,1
44,Local-gov,9,Married-civ-spouse,Transport-moving,Black,Male,0,40,United-States,1
37,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,40,United-States,0
26,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,65,United-States,1
60,Private,9,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0,40,United-States,1
54,Self-emp-inc,4,Married-civ-spouse,Machine-op-inspct,White,Male,0,40,United-States,0
37,Private,13,Never-married,Exec-managerial,Black,Male,0,60,United-States,0
50,Private,12,Divorced,Sales,White,Female,0,40,United-States,1
38,Private,13,Married-civ-spouse,Sales,White,Male,0,50,Poland,1
45,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,55,United-States,1
25,Private,6,Never-married,Craft-repair,White,Male,0,40,United-States,1
31,Private,10,Married-civ-spouse,Handlers-cleaners,White,Male,0,40,United-States,1
64,?,2,Divorced,?,White,Male,0,40,United-States,1
90,Private,9,Never-married,Other-service,Black,Male,0,40,United-States,1
54,Private,9,Married-civ-spouse,Adm-clerical,Black,Male,0,20,United-States,1
53,Local-gov,1,Never-married,Machine-op-inspct,White,Female,0,35,United-States,1
18,Private,9,Never-married,Sales,White,Female,0,40,United-States,1
60,?,6,Divorced,?,Amer-Indian-Eskimo,Female,0,10,United-States,1
66,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,0,50,United-States,1
75,Private,11,Widowed,Adm-clerical,White,Female,0,20,Columbia,1
65,Private,9,Divorced,Adm-clerical,White,Female,0,40,United-States,1
35,Private,7,Separated,Transport-moving,Black,Male,0,40,United-States,1
41,Private,9,Divorced,Sales,Black,Female,0,38,United-States,1
25,Private,10,Never-married,Adm-clerical,White,Male,0,42,United-States,1
33,Private,10,Divorced,Craft-repair,Other,Female,0,40,United-States,1
28,Private,15,Never-married,Prof-specialty,White,Male,0,55,United-States,0
59,State-gov,9,Married-civ-spouse,Other-service,White,Male,0,40,United-States,1
40,State-gov,10,Never-married,Adm-clerical,White,Female,0,38,United-States,1
41,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,50,Iran,0
38,Local-gov,14,Married-civ-spouse,Exec-managerial,White,Male,0,70,United-States,0
23,Private,9,Never-married,Transport-moving,White,Male,0,40,United-States,1
40,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,40,United-States,0
41,Self-emp-not-inc,9,Married-civ-spouse,Other-service,White,Female,0,20,United-States,1
24,State-gov,12,Married-civ-spouse,Protective-serv,White,Male,0,50,United-States,1
20,?,10,Never-married,?,White,Male,0,20,United-States,1
38,Private,10,Divorced,Craft-repair,White,Male,0,40,United-States,1
56,Private,9,Married-civ-spouse,Adm-clerical,White,Male,0,35,?,1
58,Private,9,Married-civ-spouse,Adm-clerical,White,Male,0,45,United-States,0
32,Private,9,Never-married,Other-service,White,Female,0,34,United-States,1
22,Private,9,Never-married,Craft-repair,White,Male,0,50,United-States,1
45,Private,9,Married-civ-spouse,Adm-clerical,White,Male,0,40,?,1
41,Private,15,Married-civ-spouse,Prof-specialty,White,Female,0,40,United-States,0
42,Private,13,Married-civ-spouse,Adm-clerical,Black,Female,0,40,United-States,1
59,Local-gov,6,Widowed,Other-service,Black,Female,0,30,United-States,1
19,Local-gov,10,Never-married,Adm-clerical,White,Male,0,40,United-States,1
58,Private,10,Never-married,Transport-moving,White,Male,0,20,United-States,1
36,Local-gov,10,Divorced,Handlers-cleaners,White,Male,0,50,United-States,1
20,Private,9,Never-married,Other-service,White,Female,0,40,United-States,1
32,Private,9,Separated,Other-service,White,Female,0,30,United-States,1
45,Private,11,Widowed,Exec-managerial,White,Female,0,45,United-States,1
50,Private,4,Divorced,Craft-repair,White,Male,0,40,United-States,1
36,Private,13,Divorced,Prof-specialty,White,Female,0,40,United-States,1
45,Private,9,Married-civ-spouse,Sales,White,Male,0,60,United-States,1
17,Private,7,Never-married,Other-service,White,Male,0,12,United-States,1
59,Private,10,Married-civ-spouse,Sales,White,Male,0,40,United-States,1
26,Private,7,Married-civ-spouse,Craft-repair,White,Male,0,40,United-States,1
37,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,75,Thailand,0
19,?,10,Never-married,?,White,Male,0,24,Canada,1
64,Private,9,Married-civ-spouse,Exec-managerial,White,Male,0,40,United-States,0
24,Private,13,Never-married,Other-service,White,Male,0,40,United-States,1
33,Private,9,Married-civ-spouse,Craft-repair,White,Female,0,40,United-States,0
61,Private,9,Married-civ-spouse,Exec-managerial,White,Male,0,40,United-States,0
17,Private,5,Never-married,Other-service,White,Male,0,24,United-States,1
51,Private,9,Married-civ-spouse,Adm-clerical,White,Female,0,40,United-States,1
27,Local-gov,14,Never-married,Prof-specialty,White,Male,0,35,United-States,1
30,Private,9,Divorced,Prof-specialty,White,Female,0,40,United-States,1
43,Private,9,Married-civ-spouse,Handlers-cleaners,Black,Male,0,40,United-States,1
44,Private,10,Married-civ-spouse,Craft-repair,White,Male,1,40,United-States,0
35,Private,10,Never-married,Exec-managerial,White,Female,0,40,United-States,1
25,Private,10,Never-married,Tech-support,White,Female,0,40,United-States,1
24,Private,10,Married-civ-spouse,Machine-op-inspct,White,Female,1,48,United-States,0
22,Private,13,Never-married,Prof-specialty,White,Female,0,15,Germany,1
42,Local-gov,10,Married-civ-spouse,Craft-repair,White,Male,1,40,United-States,0
34,Private,12,Divorced,Sales,Black,Female,0,45,United-States,1
60,Private,13,Divorced,Prof-specialty,White,Female,0,42,United-States,1
21,Private,9,Never-married,Handlers-cleaners,White,Male,0,40,United-States,1
57,Federal-gov,14,Married-civ-spouse,Sales,White,Male,1,40,United-States,0
41,Private,15,Married-civ-spouse,Prof-specialty,White,Male,0,60,United-States,0
50,Private,10,Divorced,Other-service,White,Male,0,45,United-States,1
25,Private,13,Never-married,Exec-managerial,White,Female,0,40,United-States,1
50,Private,4,Married-civ-spouse,Craft-repair,White,Male,0,40,Ecuador,1
33,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,40,United-States,1
31,Private,9,Divorced,Prof-specialty,White,Female,0,40,United-States,1
29,Local-gov,13,Never-married,Protective-serv,White,Male,0,56,United-States,1
21,Private,10,Never-married,Sales,White,Male,0,45,United-States,1
70,Private,7,Married-civ-spouse,Transport-moving,White,Male,0,40,United-States,1
65,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,16,United-States,1
37,Self-emp-inc,13,Divorced,Sales,White,Female,0,60,United-States,1
51,Private,13,Divorced,Sales,White,Male,0,50,United-States,0
24,Private,9,Never-married,Craft-repair,White,Male,0,40,United-States,1
38,Private,9,Divorced,Sales,White,Male,0,80,United-States,1
48,Private,13,Married-civ-spouse,Adm-clerical,White,Male,1,40,United-States,0
21,Private,10,Never-married,Other-service,Asian-Pac-Islander,Female,0,25,United-States,1
31,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,45,United-States,0
55,Private,9,Married-civ-spouse,Sales,White,Male,0,40,United-States,0
24,Private,10,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Female,0,40,Laos,1
43,Private,9,Divorced,Adm-clerical,White,Female,0,40,United-States,1
26,Private,12,Never-married,Tech-support,White,Male,0,45,United-States,1
46,Private,12,Never-married,Prof-specialty,White,Female,0,33,United-States,1
35,Private,12,Married-civ-spouse,Adm-clerical,White,Male,0,40,United-States,0
41,Self-emp-inc,10,Married-civ-spouse,Farming-fishing,White,Male,0,54,United-States,0
26,Private,13,Never-married,Sales,White,Male,0,40,United-States,1
34,Private,14,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,1,35,Taiwan,0
55,Federal-gov,10,Never-married,Adm-clerical,White,Male,0,40,United-States,1
36,Self-emp-not-inc,13,Divorced,Prof-specialty,Black,Female,0,40,United-States,0
22,Private,10,Never-married,Sales,White,Male,0,15,United-States,1
24,Private,10,Never-married,Machine-op-inspct,White,Male,0,40,United-States,1
77,Self-emp-not-inc,10,Married-civ-spouse,Sales,White,Male,0,40,United-States,1
22,Private,3,Married-civ-spouse,Machine-op-inspct,White,Female,0,40,Mexico,1
29,Private,10,Never-married,Tech-support,White,Female,0,40,United-States,1
62,Private,9,Widowed,Other-service,White,Female,0,24,United-States,1
48,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,40,United-States,1
36,Local-gov,13,Divorced,Prof-specialty,White,Female,0,40,United-States,1
35,Private,9,Divorced,Transport-moving,White,Male,0,45,United-States,1
29,Private,7,Never-married,Exec-managerial,White,Female,0,40,United-States,1
76,Self-emp-not-inc,14,Married-civ-spouse,Craft-repair,White,Male,0,10,United-States,1
63,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,0,45,United-States,1
23,?,11,Never-married,?,Black,Female,0,15,United-States,1
43,Private,10,Married-civ-spouse,Prof-specialty,White,Female,0,50,United-States,0
58,Self-emp-not-inc,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,40,United-States,1
66,Private,9,Never-married,Transport-moving,White,Male,0,55,United-States,1
41,Private,10,Never-married,Craft-repair,Black,Male,0,45,United-States,1
26,Private,13,Never-married,Adm-clerical,White,Male,0,40,United-States,1
47,Private,11,Never-married,Other-service,White,Male,0,40,United-States,1
55,Local-gov,6,Married-civ-spouse,Adm-clerical,White,Male,0,40,United-States,1
34,Private,3,Married-civ-spouse,Farming-fishing,White,Male,0,40,Mexico,1
17,Private,3,Never-married,Other-service,White,Male,0,48,Mexico,1
30,Private,9,Never-married,Craft-repair,White,Male,0,40,United-States,1
